timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1778157444315,344,Get Token,200,OK,SearchJuristic 6-1,text,true,,2894,426,2,21,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,341,0,287
1778157444316,358,Get Token,200,OK,GetJuristic 5-2,text,true,,3684,522,2,21,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,358,0,284
1778157444316,356,Get Token,200,OK,UpdateIndividual 4-1,text,true,,3684,522,2,21,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,356,0,287
1778157444316,361,Get Token,200,OK,UpdateJoint 12-2,text,true,,3684,522,2,21,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,361,0,288
1778157444315,363,Get Token,200,OK,GetIndividual 1-2,text,true,,3684,522,2,21,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,363,0,284
1778157444316,395,Get Token,200,OK,SearchJoint 10-1,text,true,,2894,426,1,21,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,395,0,284
1778157444315,396,Get Token,200,OK,SearchJuristic 6-2,text,true,,2894,426,2,21,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,396,0,286
1778157444465,264,Get Token,200,OK,CreateIndividual 3-2,text,true,,3684,522,2,21,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,264,0,140
1778157444315,414,Get Token,200,OK,UpdateJoint 12-1,text,true,,3684,522,2,21,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,414,0,288
1778157444316,413,Get Token,200,OK,SearchIndividual 2-2,text,true,,2894,426,2,21,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,413,0,296
1778157444315,435,Get Token,200,OK,CreateJuristic 7-1,text,true,,3684,522,1,22,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,435,0,313
1778157444316,422,Get Token,200,OK,UpdateJuristic 8-1,text,true,,3684,522,2,22,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,422,0,302
1778157444315,429,Get Token,200,OK,CreateIndividual 3-1,text,true,,3684,522,2,22,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,429,0,288
1778157444315,438,Get Token,200,OK,CreateJoint 11-1,text,true,,3684,522,2,22,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,438,0,287
1778157444365,388,Get Token,200,OK,CreateJoint 11-2,text,true,,3684,522,2,22,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,388,0,252
1778157444316,422,Get Token,200,OK,GetJuristic 5-1,text,true,,3684,522,2,22,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,422,0,284
1778157444604,153,Get Token,200,OK,UpdateJuristic 8-2,text,true,,3684,522,2,22,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,153,0,41
1778157444316,417,Get Token,200,OK,GetJoint 9-1,text,true,,3684,522,1,21,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,417,0,289
1778157444316,419,Get Token,200,OK,GetIndividual 1-1,text,true,,3684,522,2,22,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,419,0,297
1778157444316,444,Get Token,200,OK,UpdateIndividual 4-2,text,true,,3684,522,2,22,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,444,0,300
1778157444316,415,Get Token,200,OK,SearchIndividual 2-1,text,true,,2894,426,2,21,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,415,0,287
