timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779452303371,401,Get Token,200,OK,GetJuristic 5-1,text,true,,3684,522,2,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,389,0,311
1779452303371,402,Get Token,200,OK,CreateIndividual 3-1,text,true,,3684,522,1,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,387,0,312
1779452303720,64,Get Token,200,OK,SearchJuristic 6-2,text,true,,2894,426,2,19,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,64,0,36
1779452303371,401,Get Token,200,OK,CreateJoint 11-1,text,true,,3684,522,2,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,389,0,311
1779452303526,246,Get Token,200,OK,CreateJoint 11-2,text,true,,3684,522,2,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,231,0,157
1779452303371,401,Get Token,200,OK,SearchIndividual 2-1,text,true,,2894,426,3,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,388,0,313
1779452303371,401,Get Token,200,OK,CreateJuristic 7-1,text,true,,3684,522,1,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,386,0,312
1779452303557,215,Get Token,200,OK,UpdateJoint 12-2,text,true,,3684,522,2,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,200,0,126
1779452303371,401,Get Token,200,OK,SearchJuristic 6-1,text,true,,2894,426,2,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,385,0,312
1779452303371,401,Get Token,200,OK,GetIndividual 1-1,text,true,,3684,522,1,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,386,0,310
1779452303668,104,Get Token,200,OK,SearchIndividual 2-2,text,true,,2894,426,3,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,90,0,31
1779452303451,322,Get Token,200,OK,GetJuristic 5-2,text,true,,3684,522,2,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,308,0,233
1779452303371,401,Get Token,200,OK,UpdateJuristic 8-1,text,true,,3684,522,1,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,389,0,312
1779452303372,400,Get Token,200,OK,UpdateJoint 12-1,text,true,,3684,522,2,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,391,0,325
1779452303371,401,Get Token,200,OK,GetJoint 9-1,text,true,,3684,522,1,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,386,0,311
1779452303371,401,Get Token,200,OK,UpdateIndividual 4-1,text,true,,3684,522,1,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,389,0,311
1779452303371,401,Get Token,200,OK,SearchJoint 10-1,text,true,,2894,426,1,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,385,0,311
1779452303773,48,Get Token,200,OK,SearchIndividual 2-3,text,true,,2894,426,3,19,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,48,0,19
1779452303785,60,Get Token,200,OK,GetJoint 9-2,text,true,,3684,522,2,19,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,60,0,16
1779452304340,94,SearchIndividual,200,OK,SearchIndividual 2-2,text,true,,1179,2602,3,27,https://api-scuda.uat.oci.krungsri.tech/ords/api/v1/customer/individual/searchprofile,94,0,0
1779452304340,77,SearchIndividual,200,OK,SearchIndividual 2-3,text,true,,1239,2602,3,26,https://api-scuda.uat.oci.krungsri.tech/ords/api/v1/customer/individual/searchprofile,77,0,0
1779452304344,62,SearchJoint,200,OK,SearchJoint 10-2,text,true,,621,2627,2,26,https://api-scuda.uat.oci.krungsri.tech/ords/api/v1/customer/joint/searchprofile,62,0,25
1779452304342,39,SearchJoint,200,OK,SearchJoint 10-1,text,true,,621,2627,2,26,https://api-scuda.uat.oci.krungsri.tech/ords/api/v1/customer/joint/searchprofile,38,0,0
1779452304343,132,SearchIndividual,200,OK,SearchIndividual 2-1,text,true,,1147,2602,1,23,https://api-scuda.uat.oci.krungsri.tech/ords/api/v1/customer/individual/searchprofile,132,0,0
1779452304340,181,SearchJuristic,200,OK,SearchJuristic 6-2,text,true,,980,2600,2,22,https://api-scuda.uat.oci.krungsri.tech/ords/api/v1/customer/juristic/searchprofile,181,0,0
1779452304342,171,SearchJuristic,200,OK,SearchJuristic 6-1,text,true,,988,2600,2,22,https://api-scuda.uat.oci.krungsri.tech/ords/api/v1/customer/juristic/searchprofile,171,0,0
1779452304634,65,SearchIndividual,200,OK,SearchIndividual 2-4,text,true,,1159,2602,1,21,https://api-scuda.uat.oci.krungsri.tech/ords/api/v1/customer/individual/searchprofile,65,0,22
1779452304745,66,SearchIndividual,200,OK,SearchIndividual 2-5,text,true,,1221,2602,1,23,https://api-scuda.uat.oci.krungsri.tech/ords/api/v1/customer/individual/searchprofile,66,0,32
1779452304340,404,GetIndividual,200,OK,GetIndividual 1-1,text,true,,3836,3588,2,21,https://api-scuda.uat.oci.krungsri.tech/ic/api/v1/customer/individual/getprofile,404,0,0
1779452304778,74,SearchJuristic,200,OK,SearchJuristic 6-3,text,true,,1001,2599,1,22,https://api-scuda.uat.oci.krungsri.tech/ords/api/v1/customer/juristic/searchprofile,74,0,18
