timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779454781448,367,Get Token,200,OK,GetJoint 9-1,text,true,,3684,522,1,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,356,0,297
1779454781662,153,Get Token,200,OK,CreateJoint 11-2,text,true,,3684,522,2,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,143,0,82
1779454781447,366,Get Token,200,OK,UpdateJoint 12-2,text,true,,3684,522,2,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,360,0,297
1779454781447,366,Get Token,200,OK,CreateJoint 11-1,text,true,,3684,522,2,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,362,0,297
1779454781448,365,Get Token,200,OK,SearchIndividual 2-1,text,true,,2894,426,2,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,354,0,296
1779454781448,367,Get Token,200,OK,GetIndividual 1-1,text,true,,3684,522,1,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,356,0,296
1779454781448,367,Get Token,200,OK,UpdateIndividual 4-1,text,true,,3684,522,1,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,357,0,296
1779454781448,366,Get Token,200,OK,GetJuristic 5-1,text,true,,3684,522,2,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,358,0,296
1779454781448,367,Get Token,200,OK,CreateIndividual 3-1,text,true,,3684,522,1,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,357,0,296
1779454781448,367,Get Token,200,OK,SearchJoint 10-2,text,true,,2894,426,2,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,355,0,296
1779454781447,366,Get Token,200,OK,SearchJuristic 6-1,text,true,,2894,426,1,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,355,0,297
1779454781447,368,Get Token,200,OK,GetJuristic 5-2,text,true,,3684,522,2,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,358,0,297
1779454781447,366,Get Token,200,OK,UpdateJuristic 8-1,text,true,,3684,522,1,18,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,362,0,297
