timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779799418329,1057,Get Token,200,OK,GetJuristic 5-2,text,true,,3684,522,2,99,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,1057,0,724
1779799418199,1181,Get Token,200,OK,SearchIndividual 2-5,text,true,,2894,426,37,99,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,1181,0,630
1779799418242,1132,Get Token,200,OK,GetIndividual 1-11,text,true,,3684,522,22,99,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,1132,0,520
1779799419169,214,Get Token,200,OK,UpdateIndividual 4-9,text,true,,3684,522,15,99,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,214,0,71
1779799418199,1187,Get Token,200,OK,UpdateIndividual 4-2,text,true,,3684,522,15,99,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,1187,0,861
1779799418348,1033,Get Token,200,OK,SearchIndividual 2-18,text,true,,2894,426,37,99,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,1033,0,361
1779799418200,1169,Get Token,200,OK,GetIndividual 1-7,text,true,,3684,522,22,99,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,1167,0,542
1779799418430,956,Get Token,200,OK,SearchIndividual 2-21,text,true,,2894,426,37,99,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,956,0,617
1779799418209,1172,Get Token,200,OK,GetIndividual 1-10,text,true,,3684,522,22,99,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,1172,0,631
1779799419056,332,Get Token,200,OK,UpdateIndividual 4-8,text,true,,3684,522,16,100,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,332,0,29
1779799418321,1067,Get Token,200,OK,UpdateIndividual 4-7,text,true,,3684,522,16,100,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,1067,0,710
1779799418199,1189,Get Token,200,OK,UpdateJoint 12-2,text,true,,3684,522,3,100,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,1189,0,882
1779799418199,1176,Get Token,200,OK,SearchIndividual 2-7,text,true,,2894,426,37,99,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,1176,0,573
1779799418434,947,Get Token,200,OK,SearchJoint 10-2,text,true,,2894,426,3,99,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,947,0,409
1779799418200,1188,Get Token,200,OK,GetIndividual 1-5,text,true,,3684,522,22,100,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,1188,0,867
1779799418370,1017,Get Token,200,OK,SearchIndividual 2-19,text,true,,2894,426,37,99,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,1017,0,714
1779799418200,1175,Get Token,200,OK,GetIndividual 1-3,text,true,,3684,522,22,99,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,1175,0,823
