timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779799488224,743,Get Token,200,OK,CreateJoint 11-2,text,true,,3684,522,3,76,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,743,0,632
1779799488005,952,Get Token,200,OK,CreateIndividual 3-2,text,true,,3684,522,2,76,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,950,0,851
1779799488005,955,Get Token,200,OK,SearchIndividual 2-7,text,true,,2894,426,27,76,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,955,0,853
1779799488005,963,Get Token,200,OK,UpdateIndividual 4-5,text,true,,3684,522,8,76,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,962,0,854
1779799488907,61,Get Token,200,OK,CreateJoint 11-3,text,true,,3684,522,3,76,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,61,0,29
1779799488006,959,Get Token,200,OK,CreateJuristic 7-2,text,true,,3684,522,3,76,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,959,0,838
1779799488009,913,Get Token,200,OK,CreateIndividual 3-1,text,true,,3684,522,2,76,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,913,0,846
1779799488006,964,Get Token,200,OK,UpdateIndividual 4-1,text,true,,3684,522,8,76,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,963,0,837
1779799488005,898,Get Token,200,OK,SearchIndividual 2-14,text,true,,2894,426,23,66,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,898,0,845
1779799488422,520,Get Token,200,OK,SearchIndividual 2-22,text,true,,2894,426,27,76,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,520,0,432
1779799488005,932,Get Token,200,OK,GetJuristic 5-2,text,true,,3684,522,3,76,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,932,0,852
1779799488005,940,Get Token,200,OK,UpdateJuristic 8-2,text,true,,3684,522,3,76,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,940,0,830
1779799488004,936,Get Token,200,OK,SearchIndividual 2-5,text,true,,2894,426,27,76,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,936,0,847
1779799488005,953,Get Token,200,OK,SearchIndividual 2-11,text,true,,2894,426,27,76,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,953,0,854
1779799488005,953,Get Token,200,OK,GetIndividual 1-8,text,true,,3684,522,16,76,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,953,0,844
