timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779799516818,89,Get Token,200,OK,CreateIndividual 3-1,text,true,,3684,522,1,8,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,89,0,27
1779799516818,71,Get Token,200,OK,GetIndividual 1-1,text,true,,3684,522,2,8,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,71,0,23
1779799516818,101,Get Token,200,OK,UpdateJoint 12-1,text,true,,3684,522,1,9,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,101,0,26
1779799516818,102,Get Token,200,OK,GetIndividual 1-2,text,true,,3684,522,2,9,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,102,0,34
1779799516865,56,Get Token,200,OK,SearchJuristic 6-1,text,true,,2894,426,1,9,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,56,0,9
1779799516854,103,Get Token,200,OK,GetJuristic 5-1,text,true,,3684,522,1,9,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,103,0,28
1779799516883,145,Get Token,200,OK,GetJoint 9-1,text,true,,3684,522,1,10,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,145,0,20
1779799516926,121,Get Token,200,OK,SearchIndividual 2-1,text,true,,2894,426,2,10,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,121,0,60
1779799516999,91,Get Token,200,OK,CreateJoint 11-1,text,true,,3684,522,1,11,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,91,0,31
1779799517056,85,SearchIndividual,200,OK,SearchIndividual 2-1,text,true,,1159,2602,4,13,https://api-scuda.uat.oci.krungsri.tech/ords/api/v1/customer/individual/searchprofile,84,0,0
1779799517125,37,SearchIndividual,200,OK,SearchIndividual 2-4,text,true,,1186,2601,5,15,https://api-scuda.uat.oci.krungsri.tech/ords/api/v1/customer/individual/searchprofile,37,0,20
1779799516996,176,SearchJuristic,200,OK,SearchJuristic 6-1,text,true,,988,2600,1,15,https://api-scuda.uat.oci.krungsri.tech/ords/api/v1/customer/juristic/searchprofile,176,0,0
1779799517000,238,Get Token,200,OK,SearchIndividual 2-2,text,true,,2894,426,3,12,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,238,0,35
1779799517152,115,SearchIndividual,200,OK,SearchIndividual 2-5,text,true,,1218,2601,3,12,https://api-scuda.uat.oci.krungsri.tech/ords/api/v1/customer/individual/searchprofile,114,0,51
