timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1778856644475,828,Get Token,200,OK,CreateIndividual 3-2,text,true,,3684,522,4,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,820,0,773
1778856644484,819,Get Token,200,OK,CreateIndividual 3-1,text,true,,3684,522,4,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,816,0,775
1778856644474,829,Get Token,200,OK,SearchJuristic 6-2,text,true,,2894,426,4,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,821,0,778
1778856644475,828,Get Token,200,OK,GetJoint 9-3,text,true,,3684,522,3,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,820,0,768
1778856644475,828,Get Token,200,OK,CreateJoint 11-3,text,true,,3684,522,3,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,828,0,784
1778856644904,399,Get Token,200,OK,GetIndividual 1-3,text,true,,3684,522,3,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,392,0,339
1778856644684,619,Get Token,200,OK,SearchJoint 10-3,text,true,,2894,426,4,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,611,0,570
1778856644485,818,Get Token,200,OK,SearchJoint 10-1,text,true,,2894,426,4,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,810,0,775
1778856644474,829,Get Token,200,OK,GetIndividual 1-1,text,true,,3684,522,3,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,827,0,780
1778856644475,828,Get Token,200,OK,CreateJoint 11-1,text,true,,3684,522,3,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,825,0,777
1778856644474,829,Get Token,200,OK,UpdateJuristic 8-1,text,true,,3684,522,3,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,828,0,783
1778856645265,57,Get Token,200,OK,UpdateJoint 12-4,text,true,,3684,522,4,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,57,0,17
1778856645267,53,Get Token,200,OK,SearchJuristic 6-4,text,true,,2894,426,4,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,53,0,15
1778856644486,819,Get Token,200,OK,GetJuristic 5-1,text,true,,3684,522,3,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,819,0,769
1778856644483,820,Get Token,200,OK,SearchJuristic 6-3,text,true,,2894,426,4,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,819,0,763
1778856645200,103,Get Token,200,OK,UpdateJuristic 8-3,text,true,,3684,522,3,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,95,0,43
1778856644475,828,Get Token,200,OK,SearchIndividual 2-2,text,true,,2894,426,3,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,820,0,768
1778856645271,54,Get Token,200,OK,UpdateIndividual 4-4,text,true,,3684,522,4,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,54,0,16
1778856644892,411,Get Token,200,OK,CreateJuristic 7-3,text,true,,3684,522,3,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,403,0,355
1778856644486,817,Get Token,200,OK,CreateJuristic 7-1,text,true,,3684,522,3,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,814,0,770
1778856644479,824,Get Token,200,OK,GetJoint 9-2,text,true,,3684,522,3,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,817,0,776
1778856644485,822,Get Token,200,OK,UpdateJoint 12-1,text,true,,3684,522,4,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,822,0,758
1778856644486,817,Get Token,200,OK,GetJoint 9-1,text,true,,3684,522,3,41,https://api-scuda.uat.oci.krungsri.tech/oauth2/v1/token,811,0,771
